date,nav,amfi_code,scheme_name
2024-02-03,109.2484,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-02-04,109.2484,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-02-05,109.2279,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-02-06,109.2489,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-02-07,109.2938,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-02-08,109.2929,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-02-09,109.2569,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-02-10,109.2569,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-02-11,109.2569,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-02-12,109.3183,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-02-13,109.3221,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-02-14,109.2938,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-02-15,109.3771,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-02-16,109.393,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-02-17,109.393,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-02-18,109.393,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-02-19,109.393,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-02-20,109.5383,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-02-21,109.5846,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-02-22,109.6091,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-02-23,109.6186,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-02-24,109.6186,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-02-25,109.6186,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-02-26,109.7161,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-02-27,109.7147,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-02-28,109.7569,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-02-29,109.7711,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-03-01,109.7834,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-03-02,109.7834,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-03-03,109.7834,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-03-04,109.8436,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-03-05,109.8552,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-03-06,109.9177,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-03-07,109.9624,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-03-08,109.9624,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-03-09,109.9624,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-03-10,109.9624,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-03-11,110.12,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-03-12,110.1246,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-03-13,110.1303,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-03-14,110.1196,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-03-15,110.1319,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-03-16,110.1319,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-03-17,110.1319,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-03-18,110.144,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-03-19,110.114,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-03-20,110.1485,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-03-21,110.2046,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-03-22,110.1729,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-03-23,110.1729,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-03-24,110.1729,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-03-25,110.1729,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-03-26,110.1903,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-03-27,102.5361,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-03-28,102.7096,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-03-29,102.7096,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-03-30,102.7096,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-03-31,102.7632,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-04-01,102.7632,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-04-02,102.7608,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-04-03,102.7932,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-04-04,102.831,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-04-05,102.8278,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-04-06,102.8278,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-04-07,102.8278,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-04-08,102.7894,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-04-09,102.7894,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-04-10,102.8998,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-04-11,102.8998,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-04-12,102.7853,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-04-13,102.7853,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-04-14,102.7853,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-04-15,102.8695,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-04-16,102.834,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-04-17,102.834,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-04-18,102.878,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-04-19,102.785,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-04-20,102.785,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-04-21,102.785,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-04-22,102.8818,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-04-23,102.9532,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-04-24,102.9549,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-04-25,102.9493,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-04-26,102.9593,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-04-27,102.9593,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-04-28,102.9593,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-04-29,103.0161,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-04-30,103.0514,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-05-01,103.0514,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-05-02,103.1097,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-05-03,103.16,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-05-04,103.16,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-05-05,103.16,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-05-06,103.3135,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-05-07,103.3251,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-05-08,103.3191,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-05-09,103.3271,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-05-10,103.3607,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-05-11,103.3607,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-05-12,103.3607,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-05-13,103.4188,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-05-14,103.4525,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-05-15,103.5312,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-05-16,103.618,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-05-17,103.6086,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-05-18,103.6086,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-05-19,103.6086,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-05-20,103.6086,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-05-21,103.7247,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-05-22,103.7992,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-05-23,103.7992,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-05-24,103.871,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-05-25,103.871,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-05-26,103.871,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-05-27,103.9153,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-05-28,103.9118,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-05-29,103.8954,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-05-30,103.9279,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-05-31,103.9547,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-06-01,103.9547,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-06-02,103.9547,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-06-03,104.0983,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-06-04,103.8414,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-06-05,103.9001,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-06-06,103.9979,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-06-07,104.0351,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-06-08,104.0351,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-06-09,104.0351,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-06-10,104.0928,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-06-11,104.1556,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-06-12,104.1778,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-06-13,104.2366,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-06-14,104.2704,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-06-15,104.2704,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-06-16,104.2704,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-06-17,104.2704,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-06-18,104.3524,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-06-19,104.3994,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-06-20,104.432,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-06-21,104.4713,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-06-22,104.4713,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-06-23,104.4713,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-06-24,117.8708,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-06-25,104.5405,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-06-26,104.5187,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-06-27,104.5382,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-06-28,104.574,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-06-29,104.574,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-06-30,104.6136,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-07-01,104.6276,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-07-02,104.6724,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-07-03,104.7114,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-07-04,104.745,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-07-05,104.7786,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-07-06,104.7786,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-07-07,104.7786,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-07-08,104.8485,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-07-09,104.8761,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-07-10,104.9009,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-07-11,104.9227,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-07-12,104.9292,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-07-13,104.9292,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-07-14,104.9292,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-07-15,105.0151,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-07-16,105.0855,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-07-17,105.0855,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-07-18,105.1452,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-07-19,105.1758,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-07-20,105.1758,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-07-21,105.1758,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-07-22,105.223,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-07-23,105.2253,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-07-24,105.2595,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-07-25,105.3408,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-07-26,105.4135,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-07-27,105.4135,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-07-28,105.4135,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-07-29,105.5119,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-07-30,105.5094,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-07-31,105.5109,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-08-01,105.5455,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-08-02,105.5909,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-08-03,105.5909,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-08-04,105.5909,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-08-05,105.7262,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-08-06,105.7253,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-08-07,105.7549,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-08-08,105.7637,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-08-09,105.7861,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-08-10,105.7861,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-08-11,105.7861,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-08-12,105.8262,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-08-13,105.8532,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-08-14,105.8943,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-08-15,105.8943,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-08-16,105.9116,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-08-17,105.9116,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-08-18,105.9116,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-08-19,105.9818,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-08-20,106.0252,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-08-21,106.0518,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-08-22,106.0858,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-08-23,106.1127,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-08-24,106.1127,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-08-25,106.1127,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-08-26,106.1703,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-08-27,106.1953,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-08-28,106.2365,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-08-29,106.2648,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-08-30,106.2668,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-08-31,106.2668,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-09-01,106.2668,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-09-02,106.3054,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-09-03,106.3329,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-09-04,106.3754,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-09-05,106.4059,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-09-06,106.4146,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-09-07,106.4146,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-09-08,106.4146,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-09-09,106.4667,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-09-10,106.4902,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-09-11,106.5512,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-09-12,106.5827,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-09-13,106.6573,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-09-14,106.6573,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-09-15,106.6573,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-09-16,106.7623,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-09-17,106.7639,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-09-18,106.7639,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-09-19,106.8809,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-09-20,106.929,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-09-21,106.929,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-09-22,106.929,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-09-23,107.0237,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-09-24,107.0466,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-09-25,107.1126,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-09-26,107.1966,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-09-27,107.1769,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-09-28,107.1769,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-09-29,107.1769,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-09-30,107.225,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-10-01,107.3237,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-10-02,107.3237,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-10-03,107.3076,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-10-04,107.2257,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-10-05,107.2257,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-10-06,107.2257,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-10-07,107.2487,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-10-08,107.3126,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-10-09,107.4772,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-10-10,107.504,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-10-11,107.5265,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-10-12,107.5265,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-10-13,107.5265,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-10-14,107.6186,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-10-15,107.6534,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-10-16,107.6535,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-10-17,107.6503,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-10-18,107.6158,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-10-19,107.6158,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-10-20,107.6158,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-10-21,107.6357,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-10-22,107.5869,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
2024-10-23,107.6336,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW
